,UserID,NewRating,OldRating,User,ReviewDate,Review,ReviewHelpful
185,186,4.0,7.0,jp_91,2023-07-05,"The result of ""Elemental"" is a good movie but it could have been much better. The script touches on the already seen thousand times theme of being who you are, focused from an animated perspective on the elements, in addition to effectively adding the message of fair treatment towards immigrants. The animation is good but not spectacular, it lacked a spark to achieve something really great. The character design is simple. The voice work of the actors is well done. The cinematography is good and the musical score does its job. ""Elemental"" is packed with wonderful production but it could have been so much better.",0
186,187,4.0,8.0,jwalkeruh,2023-07-05,"Elemental surpassed my expectations with its powerful storytelling and emotional depth. The film's compelling characters and poignant plot left me thoroughly impressed. It skillfully explores the struggles of immigrants, drawing parallels to real-life experiences and showcasing the universal themes of resilience and determination. Elemental is a must-see for families and individuals, offering valuable life lessons and a captivating plot that keeps you engaged from start to finish.From the moment I entered the theater with low knowledge of the movie, to the moment I left, I witnessed a masterpiece that successfully captured the essence of human struggles. The film's ability to engage its audience with its compelling characters and emotional impact is truly remarkable. Elemental's captivating plot not only holds your attention but also sheds light on the difficulties faced by immigrants, while highlighting the resilience and determination that fuel their journeys.Elemental transcends age boundaries and delivers important life lessons for all viewers. Through the characters' journeys, the movie teaches us about the power of hope, the importance of community, and the courage it takes to face adversity head-on. Whether you're a child, a parent, or someone who appreciates stories of human resilience, Elemental offers a heartfelt and thought-provoking movie experience. Prepare to be moved, inspired, and leave the theater with a renewed appreciation for the strength of the human spirit.",1
187,188,4.0,8.0,cryannorris,2023-07-05,"This movie was an emotional roller coaster with the ups and downs of happy and sadness. It humanized the elements and gave them life to highlight today's society in a different light. This movie featured a coming to America sense to highlight the immigrant struggles of coming to America but with handwork, you can prevail. It also handles the passing of the torch in one's family and how one may be willing to take the torch, but it's not who they are. Ember wanted to form her own life and dreams. It showed the epic struggle for one to get their parent's approval but what got me the most was that it even showed the adults struggle for their parent's approval and not just the children. Pixar captured the elements in a way that only the animators from Pixar can. The script was a little too predictable that s the only reason I can't give it a full 10 stars. While I judge it based on its merits it's simply another Romeo and Juliet story however its one I could watch several more times.",0
188,189,4.0,7.0,mrplotos,2023-07-04,"Is this film worth watching? Absolutely, as per tradition, pixar hides within its products a message that it wants the more adult viewer to discover, and this is one of the most beautiful values that this production company has been offering for a very long time.On the other hand, I do not agree with those who say that Pixar has lost its magic... even if we are not talking about a masterpiece like Coco and Up, I still see a hint of magic.However, this general opinion should serve as a wake-up call for the production to ensure that this great magic can return in future masterpieces.Regarding the structure of the film... it's 1h 40 min that passes quickly to the viewer thanks to the editing style I liked as much as I liked the attention to detail. The overall stylistic choice didn't blow me away but it's still very acceptable!I'll conclude my thoughts with a scene that really pumped me up XD, the ""cyclone stadium"" scene where you could really feel the electrifying atmosphere inside, even from the cinema seats.Guys, keep supporting this production company that absolutely must not fade away!MRPLOTOS.",0
189,190,5.0,9.0,valen060,2023-07-04,"To start things off, Elemental is a heartfelt movie that parallels the trials and tribulations of pursuing one's passion. While it's no easy feat to transition to a place that's completely different from your original hometown with all of its traditions and beliefs, moving into a new city that is much more diverse and expressive can become more of an opportunity if you know the right people. The one thing that remains are moral values. Director Peter Sohn sure made a movie that was greatly inspired from his parents moving all the way to America from Korea before he was even born. Although Sohn was born and raised in the states, it was his parents who showed him to also not lose sight of his heritage and family traditions.Now the plot tells the story of the Lumens, a husband and wife who traveled from the fire lands to start a new life in the multi-diverse, Element City. Which is entirely inhabited by the four basic elements that are earth, air, fire, and water. The Lumens set up shop in one district and eventually give birth to a daughter named Ember, who dreams of one day running her family's business. However, upon meeting a water-based resident named Wade, Ember's views greatly shift into something she might be truly missing in her life.Compared to past Pixar films, I think Elemental is uniquely different for the studio that combines thematic material, romantic elements, and prejudicial themes woven into one. Newcomers Leah Lewis and Mamoudou Athie as the lead roles Ember and Wade respectively did a splendid job when their characters are thrown into conflict over what really matters. I commend them for giving such believable performances and that they have this chemistry that is a science physically and emotionally. While the character designs and quirks are reminiscent to the emotions of Inside Out, it's the setting and discriminatory nature of these characters that mirror Zootopia.Peter Sohn took it a step forward with this movie compared to his directorial debut called The Good Dinosaur. Unlike that movie, where it went with the theory of dinosaurs having not gone extinct and evolved more than humans, I loved the personal touches he gave in Elemental that reflect his own upbringing and meeting someone to love in the process. Quite frankly, I don't really care what others say about this movie being ""by the numbers"" or ""not being at high standards"" as older Pixar classics or any recent animated hits of theirs. Kids will love it for the humor and whimsical nature of these elemental characters, while adults would find the intense situations relatable to them in terms of acceptance and being true to themselves. I enjoyed it for the experience that can be very real in anyone's lives. Pixar still got it.",6
190,191,4.0,8.0,medne-sanita,2023-07-04,"Beautifully made story! It has great visuals, good laugh and Thomas Newman's score is a treat! Even thou the love-story might be of little interest to younger children, they still have things to appreciate: it teaches to respect traditions and family, take up responsibility, stand up for oneself and overcome difficulties. All the basic lines, yes, however, the unusual story about the different elements (that can be translated into temperaments, star signs, cultures, you name it) so visually beautiful and dynamic, that the teachings are embedded seamlessly and fun! A good family fun to connect over.",0
191,192,2.0,4.0,Curtain_Call_Films,2023-07-04,"I watched this movie in the school holidays, therefore the cinema I was in was nothing short of chaos! Maybe that takes away from the enjoyment I should have had when watching this movie. During the film I didn't feel any of the emotions the movie was trying to pull out of me. The way the film visually represents these elements really does work, but I felt like it was focusing on Fire and Water for a movie about all the elements. Throughout the film it feels like its building up to something big but bye the time the third acts comes around it sort of just ends. In the big scheme of Pixar films this movie definitely ranks towards the end.",0
192,193,5.0,9.0,worthingtonstormi,2023-07-04,"While the trailers for this movie were coming out, I had my doubts but now, I ate my words! In my opinion, this is a beautiful story and shows all the struggles that people with different cultures and race, have to face when entering a whole new place. What I do not understand is the hate, people are upset when Ember wants to chase her own dream and not fallow the one her father set for her. Even though in the end, he told her that she should fallow her own dream and not the one her father set for her. Another hate is when Ember secretly sees Wade without her parents knowing, isn't she in 20s and many Disney princesses and characters did stuff without their parents knowing. Either way, I recommend the movie to younger children and especially ones coming into a new place.",1
193,194,4.0,8.0,Zen-Balance,2023-07-03,"We were excited to see Elemental, and it did not disappoint! My family enjoyed this movie! Definitely worth the watch!It's a kind of movie that puts you out of your element. It's sweet, inspiring and loving. Expresses the triumphs of love, that everyone goes through in one shape, way or form.This movie is definitely different from all the remakes, which is refreshing. New and different outlook with elements twists, just great. This is a movie that'll be rewatched for sure. Did not disappoint whatever!I read that it's about the creators' family story. Took seven years to make! Such devotion!😊",0
194,195,3.0,6.0,abuffy90-1,2023-07-03,"This is a film that feels like it didn't make it far enough along in the Think Trust process. The whole film played out like a first draft script. An elemental based city that feels like Zootopia meets Inside Out is a great staring point. And what makes it unique is this whole fire meets water type storyline. But what tied this story together? What is the feel good message or lesson of this film? That's what Pixar viewers really care about.I think the writers found it at the end but rushed to production and didn't live and revise in development long enough. This story starts with a father searching for a better life for the upcoming birth of his daughter, his ember. The whole start of the film builds in that love and relationship. Later in the film we learn his own father didn't support his dream and failed to acknowledge an important cultural act as he set out for the city and the film ended with him being able to provide that meaningful moment to his daughter. That's the core of this story but somewhere along the line this story got lost in an unearned and completely random love story that honestly felt very un-Pixar like. There was even a reference to ""hanky panky"" at the end of this film that felt really strange in a children's film.Had the writers really workshopped this script and spent the necessary time it needed to find the heart of this story, this had true potential. But they got lost in adult concepts and stuff that felt cool. Honestly, had this film been workshopped, we probably would have gotten to go to this internship with Ember in this film, something I had actually really hoped to see. Instead, we'll probably never get that story because of the box office numbers and the issues in this story.",1
195,196,3.0,6.0,kateringbeltran,2023-07-02,"I thought the movie was slightly better than okay. The plot and love story was a little ""been there done that"" but I think the message of the movie was beautiful. It's biggest fault is that the writers didn't know it's audience though. This was clearly for an older audience that come from immigrant parents. Not everyone can relate to that and for those that don't, it can come off as preachy. The animation was lovely. The character of Wade is so adorable, you can't help but fall in love with him. Overall, the movie struck a cord with me and made me cry on a few occasions which isn't that easy to do.",1
196,197,4.0,8.0,Stream2BigScreen_Movie_Reviews,2023-07-02,"Hey, Streamers! It's good to have movies in theaters that families can enjoy together. Pixar usually delivers something that is visually appealing to kids with enough emotional heft to hook the parents. The latest release, Elemental, follows the tried and true Pixar formula. Here's whether any elements are special enough for a trip to the theater.Elemental is set in Element City, where Bernie and Cinder arrive to start a new life. They are fire elements and Element City is not set up to accommodate their kind. When Bernie and Cinder's daughter, Ember, attempts to take over the family business, the convenience store in the heart of the fire district, things go spectacularly wrong and threaten to destroy the future of the business and the neighborhood altogether. We also meet Wade, a water element, who helps Ember deal with the problems threatening her family's well-being. Dazzling animation and tear-filled hijinks ensue.Elemental creates a really interesting world in which air, water, earth and fire co-exist. The design of Element City is visually stunning, which is not a surprise considering Pixar's history. The animation and colors of the movie are like a feast for the eyes. The way water looks and moves and the brightness of the fire really enhanced the movie. The story of Elemental is also affecting. This is probably Pixar's most romantic movie. Ember and Wade are very sweet together and their connection makes the movie. Also, there is a theme about the immigrant experience that undergirds the plot. It is kind of heavy-handed but never preachy.Ultimately, Elemental is a dazzling animated film and a deeply-affecting story. There is a nice theme about immigration and familial duty that serves as a foundation for the plot while the rest of the story is sweet and romantic. Children and adults would enjoy this movie alike. Grab a big box of popcorn and brave the elements for a trip to the theater.",0
197,198,5.0,9.0,twmoonyau,2023-07-02,"The empty world is anthropomorphized with elements. The buildings and vehicles inside are carefully designed, making people believe that such a world really exists. Please don't watch this movie with too much earth science knowledge , After all, it is an overhead world.The stories of the hero and heroine are full of surprises, entertainment and romance that builds up.The relationship between the male protagonist and the female protagonist's family members is also impressive. It is very novel and creative, touching and thought-provoking.It is a must-see animated film in the summer of 2023, whether it is alone or with a partner or with children, it is very suitable.",1
198,199,4.0,8.0,Darkskintione,2023-07-02,"Elemental smooth 810. I've always been a big fan of Pixar since a little kid & I just love how they always find ways to add heartfelt emotional elements with relatable real life lessons where you can learn something that leaves a big impact on us the viewers. Also even tho it's animation kids movie it cater towards adults too!!On top of that you add some great voice actors who play firewater exceptionally well. I just love both of their character acre as they grow, learn from each other & end up creating a beautiful connection .Only thing I can really say that's kinda negative about the movie is certain parts of the storytelling & certain characters was murky at times. They never fully explain but regardless I love the movie & one of my favorites so far this year !",0
199,200,4.0,8.0,truonganhminhtruong,2023-07-02,"I don't know why people hate this movies this much ,in the time people just wanted every movies to have a fighting scene, some kind of philosophy that we dont even need in life, or just basiclly some Gen Z type of entertainment. Elemental have such a great type of storyline i have never seen such a positive vibe of movies in recent years, it deliver so many small things in life into an animation, love, life, family. The music just so match with every scene, the art of the movies its just so amazing every element characters feel so real. Elemental can be more but not enough to touch higher score so overall this is a great movie even for an adult.",0
200,201,4.0,8.0,mschrock,2023-07-02,"Entertaining and enjoyable movie. Might not be top tier Pixar, but don't discount it. Anything that provides a couple hours of fun, with plenty of humor that adults can enjoy as much as kids is worthy. This film is definitely worthy. You may find yourself saying wahn-wah with a rim shot a few times. Personally I think we need all the rim shots we can get, especially in this tense divisive time.The plot may not be Hitchock worthy, but rom com plots are alive and well, even when animated. You're even rewarded for your time with a few life lessons. Not real deep ones, necessarily, but good ones. Kick back and just enjoy it!",0
201,202,5.0,10.0,mythrealist,2023-07-01,"Despite the bad marketing, it's still a recommended movie for and foremost, the storyline of the Elemental movie is a true masterpiece. It seamlessly weaves together the elements of adventure, mystery, and fantasy, taking viewers on an unforgettable journey. The narrative is both engaging and thought-provoking, keeping you on the edge of your seat throughout the entire film.One of the movie's standout features is its awe-inspiring visual effects. The way the elements are portrayed on the screen is truly mesmerizing. From raging storms to swirling flames, the visual spectacle is nothing short of breathtaking. The attention to detail and the seamless integration of CGI is commendable, immersing the audience in a world where the elements come to life.",2
202,203,4.0,8.0,shelbythuylinh,2023-06-30,"But need to find good scripts and really good voice acting to really bring it back to life and find new ideas.A flame named Ember and her parents move to a place where the father opens up on his new store that took years and wants his only child to take over.This place is where, land, sea, and water work and live together like. Though they don't get along. Ember loves working but she has a feisty temper that could prevent her from doing that.As a safety inspector over her temper, laid back Wade a water like goofy guy threatens to shut down the place. Ember must keep it a secret from her parents.But also for Wade, it is love at first sight. Though water and fire don't seem to get along, however, also that must be kept secret is Ember and Wade's blossoming friendship into something more.It is about not making assumptions and getting to know people before you judge them.",1
203,204,5.0,9.0,chriskrissyear,2023-06-30,I personally have no kids so you might be saying what are you doing reviewing a children's movie well here we go I watched on a date and let me tell you we both enjoyed it very much laughed out loud in several spots and smiled at others just a very.nice evening we actually saw ourselves in the two leads I'm the water to her fire and vise versa this is a remarkable film bout acceptance and letting one be true to themselves but it's also a terrific family film as long your family can deal with these topics it's fun funny sweet and heart warning plus ya gotta love ember and wade Disney finally amazed me again.,3
204,205,5.0,9.0,tambell-80524,2023-06-30,"Elemental I gave it at 9 out of 10.It's been a while since Disney Pixar did a movie like this.Even though the storyline was quite simple, girl meets boy, Romeo & Juliet theme, I thought it was sweet, sentimental, quirky, colourful and fun.I loved how it portrays immigrant parents working hard for their children and the battles they face. Coming from Latin America background my parents came to Australia for a better life for my siblings and I so this hit home.It was an easy narrative for the little ones to understand the love, the action and the emotions of this film. Simple but affective.",0
205,206,5.0,10.0,Anurag-Shetty,2023-06-30,"Elemental tells the story of Ember(Leah Lewis) & Wade(Mamoudou Athie). Ember is a woman who is made of the fire element. Wade is a man who is made of the water element. They live in a city where fire, water, land & air people, live together harmoniously.Elemental is an awe-inspiring film. Director Peter Sohn has given us a flawless Pixar movie, after last year's above average Lightyear(2022). There are many scenes that will make you laugh raucously. The emotional scenes will make you tear up. The animation is mind-blowing. The 3D is eye-popping. The vocal performances are the highlight of the film. Leah Lewis is spectacular as Ember. Mamoudou Athie is outstanding as Wade Ripple. Ronnie Del Carmen is awesome as Bernie. Shila Ommi is perfect as Cinder. Wendi McLendon-Covey is hysterical as Gale. Catherine O'Hara is amazing as Brook. The supporting cast is impressive. Elemental is a must watch for Pixar fans. The legendary animation studio is back in top form. Please watch Elemental on the big screen & make sure it's the box office success it deserves to be!",3
206,207,4.0,7.0,lisafordeay,2023-06-30,"Elemental is a 2023 Pixar Animated Comedy featuring the voice talents of Leah Lewis,Catherine O Hara and Mamoudou Athie. The story is about Amber(Lewis) a fire element who falls for a water element named Wade(Athie) after she causes a leak in her father's store which was caused by Amber's fiery temper. Together Amber and Wade must find the leakage and save Amber's father's store from shutting down for good as well as proving to her dad that her love for Wade is strong.Overall I really liked this film. The animation was very good,the story was good yet predictable and I even liked the voice acting as I didn't know who the voice talents were(except for Catherine O Hara and Wendy McClean).",0
207,208,4.0,8.0,9603Reviews,2023-06-29,"Recently we went and watched Disney's ""Elemental"", and we've got a bit to say about it!First off, we both loved this movie! The worst thing about this movie is how little we saw about it before hand. ""Elemental"" centers around Ember, a fire elemental immigrant to element city, with a bit of a temper and a ton of pressure to save and take over the family business, and Wade, a water elemental who just so happens to also be an extremely emotional city code inspector.Elemental does very well bringing to light the challenges an immigrant familygroup faces in a new environment, while also making sure it's wrapped up in a cute animated rom-com. The other elements are afraid, hostile, or dismissive when it comes to the the fire district and its people,but it's evened out with the budding romance between your two main characters. It also does very well in showing how important unity is among different groups of people. The art and animation in this one are amazingly done as well! The characters, in our opinion, are all well animated, well designed, and unique enough in their own ways. The animation, as standard with Pixar, is 100% on point.Elemental, however, does lack in a select few areas. The side characters for the air and earth elements were all forgettable. Clod, Fern, Gale, and Lutz are all forgettable. The main characters and their families are well done and fleshed out. But they miss the mark on the backup characters. The story is also, nothing we've never seen before. Obviously it's hard to continuously come up with brand new never done before stories, so this is only a small critique, but it's been done before.Overall though, we loved Elemental. It's a fantastic choice to watch with the familykids. It didn't feel like anything was forced, there's good jokes for both parents and kids, it has an emotional ending, and the movie does do a good job of getting its message across. It's a Pixar romantic comedy movie and it does what it set out to do. It won't change the world, but it's got a good message.We recommend this movie 100% if you're a fan of family friendly animation, or Disney movies in general. IMDb has this at a 7.1 but collectively we give this an 810.TLDR - With a few lows, we still loved elemental and feel it's a great movie to watch with the family on movie night! Catch it when it comes to streaming! 810.",20
208,209,5.0,10.0,lilyloperena,2023-06-29,"This movie was amazing the best cartoon movie in a long time. A lot of Disney movies suck now but this one is the best, but I wish they would have shown more of the other elements than Fire and Water and the plot of the story was really good, the main common goal within the elements are perfect. If anybody dislikes this movie they're crazy with all the movies that came out and are 8 to 10 rated that were actually 4 stars this should not be rated 7 it needs to be 8 to 9 stars. The creativity was the best , it kinda reminds me of zootopia. The jokes were amazing my favorite is the mom her personality was so relatable. I would recommend to anybody.",1
209,210,4.0,7.0,FranklyOdd,2023-06-29,"(A little bit of spoilers)
A 200-million-dollar romantic comedy. Very bold for Pixar, considering one would expect a budget like this would be utilized for a more ""revolutionary, standard-breaking"" type plot.Elemental is a flick that I believe is entertaining enough for anyone to enjoy, however is not a movie for everyone. Those who will be invested in cheesy, wholesome forbidden-romance will dig this treat.Firstly, I want to address that Pixar has always been advancing its animation to new heights, particularly with their first film involving animate elements that operate on a completely different set of rules for physics. No matter how Pixar now lacks the factor of unexpectedness when it comes to hitting the bullseye for outstanding animation and art direction, I won't ever stop in applauding the animation and art team for all their work. I do think Ember and Wade could use much more creative and eye-popping clothing choices though.Now for the plot. It follows a troubled young adult fire girl Ember Lumen, who eventually meets and starts falling for ""go-with-the-flow"" water guy Wade Ripple. Over the course of the movie, Ember's strong filial loyalty to her immigrant, less-than-rich parents and a carefree life of her own authority with Wade and the outside world of elements both tug for her heart's attention from either direction. And she makes her own decision at the end.Since our main protagonists are young adults and the topic of this movie is romance, the film does choose a more conventionally mature topic to deal with, and executed it in accordance, fairly well if I say so myself! Ember was still a much likeable, 3-dimensional main protagonist, however so the writing feels a little wonky at times. Wade, the main deuteragonist, likewise was also just as likeable past how he initially behaved. Really little in this movie felt ""empty"" or ""bland"" to me.I had little issue with the pacing for the most part, aside from the aftermath of Ember and Wade's argument(s) which was barely given focus or serious attention.The world-building could use more emphasis for what a fascinating concept a habitat of fire, water, earth and air is. It was still good, in the department of merely focusing on the biological interaction between fire and water.Elemental sets itself up as a forbidden-romance serving fundamentally strong ties to a race allegory that's all but nowhere to be found and rather shoved under the carpet for the majority of the movie. A shame as it is proven later on that it is biologically (or chemically) possible that fire and water, believed to be so apparently destructive towards one another, can indeed mix through mutual relationship.What I think this movie primarily could be better isn't in what it COULDN'T do, but what it DIDN'T do. Elemental has a runtime of around 1 and a half hour cutting out the credits, and its influence is apparent in what it lacked. Most prominently of this section, Wade could've been a more floppy, less ""smoothened-out"" version of himself, an actual developable deuteragonist. He would have been more 3-dimensional, convincing, and riveting this way. Gale and Clod were missed potential, barely in or serving anything to the movie's plot. Most glaringly, I expected them to be utilized for as aforementioned, the movie's largely-missing race allegory. The side characters have to take the backseat to the important forefront plot however even with this, I don't feel the side characters that were introduced get nearly enough screentime or attention. Many questions about the world's past or how the other elements work are left unsatisfyingly unanswered, or unaddressed.For what it's worth, Elemental is a predictable but enjoyable experience that carried itself out well. It isn't a ""revolutionary"" story but shouldn't be expected to be one, even as it's a feature to crave from a Pixar film. But there is care I see in this film that isn't quite as noticeable as much as a ""revolutionary"" story is. Make what you will of it.Is it better than Zootopia, the movie everyone says it's trying to clone? Elemental is quite different from Zootopia in fact, and no, I will prefer Zootopia over it.Do I think it's a terrible film? Nowhere close. However it doesn't stick well with the solidified ""Pixar"" standard.I initially had no idea for the number of stars I'm going to give this film. I started with something lower, since I'm no big fan of romcoms to begin with. But I want to look at it through a perspective of its intentions and what it was trying to achieve within its own identity. This is what I believe is the right way to go, so I raised the score. I'd have to give this movie a 6.5 stars, if I had the option to do so.",0
210,211,5.0,9.0,mferrarimf,2023-06-29,"Some movies are made to make money while others to touch people's hearts.I don't understand the hate from the media and critics. I mean, it's a kids movie with some references for adults but the target is the little ones.Is different in the way that is not another live action movie from Disney. I mean, I think we are a little bit tired for that.The topic to be analyzed, immigration and xenophobia, which is something complicated and not always kids seem to be aware of is well represented and explained for children.The characters and animation are awesome although the plot is simple. I have to admit that the first half of the movie is ""Eh"" but then it gets better.The proof is that just a few movies made me cry.",1
211,212,4.0,8.0,gsrzbcvyx,2023-06-28,"The movie was hardly an innovation in storyline (the biggest knock I have seen) and the father-child relationship elements felt forced at times, but overall a really beautiful to watch movie with enough laughs for the kids, enough plot to keep it from dragging, and relatable characters that were easy to like. I noticed our theater had a pretty diverse group of ages and family groups who all seemed to enjoy it as well.I watched with my 7 year old who (despite being out past bedtime and generally easily bored) stayed engaged the entire movie and came out excited to talk about it. While I probably could have waited to stream it, it was worth seeing the underwater scene on the big screen!",0
212,213,5.0,10.0,typicalronald,2023-06-28,"Elemental is an exceptional entry for Pixar in my opinion💖👍 and I would definitely recommend watching this while it's still in theaters. It features a story filled with charming characters. The way it uses elemental people to explore human issues of social class and race is both clever and fascinating. While the characters are made of gases, dirt, fire, and liquid, they do not lack emotional depth. The story was lovely, beautiful, imaginative, and emotionally resonant. Element City is beautifully realized and a visual feast to behold on the big screen. Truly a shame that it's under performing at the box offices:( so regardless of what people say about this movie I think it was GREAT😍 👍, there was room for improvement but I personally had a great time watching this in theaters and hope to see a sequel to this movie.Also I thought the animation looked really good and I liked both the deep and lighthearted aspect of this movie, the characters are interesting with remember able designs and top notch voice acting.Give it a watch it wont disappoint:)",2
213,214,5.0,10.0,gsartori,2023-06-28,"This is one of Pixar's best films in my opinion, the characters, the romance, the feels, the humor, and action. So far other than Nemo no other Pixar film has been this amazing. I 100% recommend this film to all ages. If your looking for a cute film, elemental is the movie. I don't understand how the box office is so low on this film, it's so damn underrated. So please, to get a sequel to this film everyone must WATCH This is one of Pixar's best films in my opinion, the characters, the romance, the feels, the humor, and action. So far other than Nemo no other Pixar film has been this amazing. I 100% recommend this film to all ages. If your looking for a cute film, elemental is the movie. I don't understand how the box office is so low on this film, it's so damn underrated. So please, to get a sequel to this film everyone must WATCH IT!!!!!!",3
214,215,5.0,9.0,kohliej,2023-06-28,"It's a Pixar movie with heart to it! That's all I was Simply expecting, it was a lot more than that! It's a love story and an enjoyable at that. It's simple but that's okay, because the animation all makes up for it! The colors in the movie is breathtaking and stunning! If there's something Pixar always seems to knock out of the water is their Animation! Let's also talk about how it's tells a compelling story that's very relevant to so many people! Adults and kids alike will truly enjoy this beautiful Pixar movie!But I do have to say the marketing failed this movie, maybe I just think that but go see it!",0
215,216,4.0,7.0,jack_o_hasanov_imdb,2023-06-28,"I watched this animated movie because my girlfriend wanted it. The funny thing is that we watched this movie in the children's salon at the cinema. It was a funny situation. I don't think it was a bad movie. But it was a bit of a disappointment. Because I wanted to see multiple elements, but they are focused on the love of two elements. Fire and water. It wasn't ridiculous, but I think it could have been better. Unfortunately, I don't know how the dubbing was because I had to watch it dubbed, but I watched it with Turkish dubbing and the dubbing wasn't bad. It was simpl subject. I thing it will likely be one of this year's Oscar nominees.",1
216,217,5.0,10.0,ryleeparramore,2023-06-28,"It's like zootopia but better. It shows the difficulties of being a minority in a well established society. The romance between Ember and Wade is super cute. It's a little rushed but they show real adult love. It was fun to watch, even if you're not a child it is funny to watch. The jokes are borderline and hilarious, like at the start Member jokes that the people just sit on their ash. You should see it even if you are not a child. The ending is very cute and made me tear up a little with the bow they give each other. It's a great movie about knowing your roots but also doing what you want with your life.",0
217,218,4.0,8.0,Christobel1316,2023-06-27,"So firstly, I understand that it's the same old story we've heard a million times: two kids from different worlds, we can't be! Our families! Our cultures! Sure. It can get a little tired. But this telling of that story is sweet, funny, touching, bright, and really just a gorgeous design. I loved it from start to finish. You can tell me the same lovely story over and over again, especially if you change up some things and find ways to make it a little different. I love Peter Pan and will watch it any way someone wants to tell it. Some retellings will be good, some won't, but I think Elemental is a great way to tell this particular story.",0
218,219,4.0,8.0,siandonaldson,2023-06-27,Very well done lovely story. Great voice overs.My children loved this movie.All the amazing elements showing how we can be kind and how water signs and fire can get along and find common ground.In a city. Touches on race elements of fear that water won't mix with fire. Or immigration vs the city basically in a child friendly manner.How it's important we learn to love and accept people for who they are not where their from.Also touches on anger problems and how important it is to learn to control yourself but it's OK to be mad when your rejected.Lots of emotional story telling in a child friendly manner . I think it will do v well as its disney pixar and should resonate with children and be another great helpful story.,0
219,220,5.0,10.0,olivialovesicecream,2023-06-27,"Wow, this may be one of my favorite Pixar films. Great voice actors and a simple yet sweet storyline. Everything you would expect from Pixar.Let us address the elephant in the room: the animation. The animation is top-notch. The characters flow so smoothly. The city-building is really neat, similar to Zootopia. Pixar spared no expense, and it's definitely worth it.The storyline is kind of a typical opposites-attract love story, but the concept of using literal polar opposites (fire and water) is very unique. Other elements (no pun inteded) are also weaved into the story, like how Ember's torn between her relationship with her family and her relationship with Wade. I also like how it wasn't a love-at-first-sight thing. It was gradual. The main storyline is simple, but makes the story not souly focused on the love part, but contributes to it. I liked the storyline very well.But my favorite element (okay, I'm done!) was the characters! I didn't really connect, per say, to any of the characters, but I loved them all! But let's just talk about the two main lovebirds.Ember Lumen is a ""fiery young woman"" who has a hot temper. She really wants to please her father by taking over the family shop. But this isn't really what she wants to do, but she is afraid to tell her father. Despite this, she is generally kind. But she is brought out of her shell by...Wade Ripple, a ""go-with-the-flow guy"" who is everything Ember's not, physically and mentally. He is my personal favorite character. He is just an average water guy, hopping around from job to job. Ah, and I love his family! So sweet! They do cry a lot though...But my favorite part of the movie was when Wade sacrificed himself for Ember... it was so bittersweet. And of course this is Pixar, so they had to bring him back, and I love how they played the Crying Game! I love it. But there were many other parts I loved as well.Overall this movie is wonderful, visually beautiful, and practically perfect in every way. I would highly recommend, 1010.",5
220,221,4.0,8.0,educunhaholanda,2023-06-27,"This movie is good. Nothing special but not a disaster either. There are no villains and the story is basically a cliché romance that many have seen in several other movies. However it's funny, the jokes are good and the plot is decent.I believe the marketing failed to sell this movie. From the trailers, it seems that the movie is adventure-themed, a generic Zootopia with elements, but in fact, it's a romantic comedy. Something that was only hinted at in the first teaser, which is not even a scene in the movie.For movies like these, I usually give a 7, but I'm giving this movie an 8 because I really liked the visuals of the characters and the environment. And watching it in 3D makes it even better, with elements much more vivid.It's not Pixar's best animation by far, but better than its latest disasters for sure.",1
221,222,5.0,9.0,faeez_rizwan,2023-06-27,"This movie is absolutely heartwarming. Just watched this movie last night and boy was it amazing! Elemental is the most extraordinary animation film I've ever witnessed so far. It depicts so many valuable lessons throughout Ember and Wade's relationship (two distinctive elements) such as: ""Live for your own dreams instead of someone else's"".The animation is quite stunning to behold; fluid, expressive and diverse. I can tell Pixar had so much fun with it while pushing the envelope; such a delight to watch. The world drips with inventiveness and attention to detail; I wouldn't pass on living in Element City. I can't leave out Thomas Newman's music, too. This is the composer's fourth collaboration with Pixar (the first since Finding Dory) and his score doesn't disappoint; lovely, often hypnotizing, and always hits the right notes.Elemental an absolute triumph. The lovable characters and their emotional journeys tug at the heartstrings, leaving viewers captivated and deeply moved. It's a film that appeals to all ages, with its universal themes and messages that resonate long after the credits roll. Elemental stands as a shining testament to the artistry of animation and cements its place as a timeless classic in the genre.",4
222,223,4.0,8.0,paczkowskijohn,2023-06-26,"Elemental is one of Pixar's Best films in years. Animation is gorgeous, Thomas Newmans score is excellent, Voice acting is consistently great, the romance is sweet and very heartfelt, Embers character arc is really solid and she is a very relatable character, and there are some good laugh lines. Lauv's song ""steal the show"" is also pretty great. The story line is familiar and some of the concepts go untapped or just are convoluted in a sense, but I don't care. This is one of my favorite Pixar films. It's so beautiful. Go watch it. It's a amazing movie that needs a sequel to explore some stuff they didn't do here. Hey it's better than ""the flash"" and ""the little mermaid"" and even better than spider verse. If you want to support original animated films or original films in general then watch this. You'll love it. Pixar gained a little bit of old Magic back. By the way, the Up Short ""carls date"" before the film is honestly nothing great but it's cute, silly, and has solid visuals.",26
